Country,Year,Gender,Life Expectancy at birth,BMI,Alcohol,Tuberculosis,Syphilis,Chlamydia,Gonorrhoea,Trichomoniasis,Genital herpes,Other STDs,HIV/AIDS,Diarrhoeal diseases,Whooping cough,Diphtheria,Measles,Tetanus,Meningitis,Encephalitis,Acute hepatitis A,Acute hepatitis B,Acute hepatitis C,Acute hepatitis E,Malaria,African Trypanosomiasis,Chagas disease,Schistosomiasis,Leishmaniasis,lymphatic filariasis,Onchocerciasis,Cysticercosis,Echinococcosis,Dengue,Trachoma,Yellow fever,Rabies,Ascariasis,Trichuriasis,Hookworm disease,Food-bourne trematodes,Leprosy,Lower respiratory infections,Upper respiratory infections,Otitis media,Preterm birth complications,Birth asphyxia and birth trauma,Neonatal sepsis and infections,Other neonatal conditions,Protein-energy malnutrition,Iodine deficiency,Vitamin A deficiency,Iron-deficiency anaemia,Other nutritional deficiencies,Mouth and oropharynx cancers,Oesophagus cancer,Stomach cancer,Colon and rectum cancers,Liver cancer,Pancreas cancer,"Trachea, bronchus, lung cancers",Malignant skin melanoma,Non-melanoma skin cancer,Breast cancer,Cervix uteri cancer,Corpus uteri cancer,Ovary cancer,Prostate cancer,Testicular cancer,Kidney cancer,Bladder cancer,Brain and nervous system cancers,Gallbladder and biliary tract cancer,Larynx cancer,Thyroid cancer,Hodgkin lymphoma,Non-Hodgkin lymphoma,Multiple myeloma,Leukaemia,Diabetes mellitus,"Endocrine, blood, immune disorders",Depressive disorders,Bipolar disorder,Schizophrenia,Alcohol use disorders,Drug use disorders,Anxiety disorders,Eating disorders,Autism and Asperger syndrome,Childhood behavioural disorders,Idiopathic intellectual disability,Alzheimer disease and other dementias,Parkinson disease,Epilepsy,Multiple sclerosis,Migraine,Non-migraine headache,Other neurological conditions,Sense organ diseases,Rheumatic heart disease,Hypertensive heart disease,Ischaemic heart disease,Stroke,"Cardiomyopathy, myocarditis, endocarditis",Other circulatory diseases,Chronic obstructive pulmonary disease,Asthma,Peptic ulcer disease,Cirrhosis of the liver,Appendicitis,Gastritis and duodenitis,Paralytic ileus and intestinal obstruction,Inflammatory bowel disease,Gallbladder and biliary diseases,Pancreatitis,Kidney diseases,Benign prostatic hyperplasia,Urolithiasis,Other urinary diseases,Infertility,Gynecological diseases,Skin diseases,Rheumatoid arthritis,Osteoarthritis,Gout,Back and neck pain,Other musculoskeletal disorders,Neural tube defects,Cleft lip and cleft palate,Down syndrome,Congenital heart anomalies,Other chromosomal anomalies,Other congenital anomalies,Oral conditions,Sudden infant death syndrome,Road injury,Poisonings,Falls,"Fire, heat and hot substances",Drowning,Exposure to mechanical forces,Natural disasters,Other unintentional injuries,Self-harm,Interpersonal violence,Collective violence and legal intervention
Belgium,2000,Male,74.54,25.8,19.4,0.072762669,0.00000555,0,0,0,0,0,0.037304904,0.02879943,0.00000606,0.000000597,0,0.001033676,0.037561382,0.001652826,0.013307598,0.037118914,0.050899003,0.000418071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.340674441,0.013091823,0.000000371,0.060754006,0.031488554,0.00755693,0.029916417,0.03328034,0,0,0.031110731,0.00942226,0.453097284,0.508823097,0.646008782,1.781245811,0.40214976,0.612286334,5.324930328,0.15164864,0.044605993,0.02591224,0,0,0,1.828837052,0.012554814,0.394904587,0.695275276,0.386030344,0.086168662,0.303858435,0.034207628,0.042384786,0.483941076,0.273359315,0.502572915,0.506312494,0.391934118,0,0.002054295,0.012520581,0.245304565,0.15113776,0,0,0,0,0.008313065,1.124841399,0.257205698,0.113501661,0.049901762,0,0,0.4231178,0.002050749,0.083439278,0.182713378,10.13159061,3.674069616,0.473898235,2.488642865,4.09928302,0.120802688,0.186894623,0.776510305,0.008385896,0.005186918,0.141678954,0.061390074,0.110294834,0.088096066,0.591704168,0.028043915,0.000000681,0.098784145,0,0,0.127974947,0.022998296,0.008336243,0.003094364,0.015578111,0.097587756,0.003439985,0.0000252,0.016941056,0.067565186,0.017447012,0.065513388,0.00106224,0.030747138,1.250662962,0.032618062,0.545238141,0.06337617,0.048721408,0.051678193,0.00058034,0.556816084,1.587504687,0.122750917,0.000534296
Belgium,2000,Female,80.74,25.1,5.96,0.032926325,0.001019214,0,0,0,0,0.005108406,0.018165827,0.055789261,0.0000199,0.0000021,0,0,0.03135658,0.001260226,0.012085008,0.022311608,0.055414728,0.000231649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.856910615,0.013102493,0.000000153,0.049766958,0.025686655,0.007140874,0.023490009,0.101812251,0,0.002076789,0.070534486,0.011459542,0.11635644,0.172802188,0.458487077,1.627293545,0.265184672,0.686263724,1.161344672,0.145353641,0.044857195,2.671735304,0.25534081,0.335592402,0.731777334,0,0,0.258109813,0.226756279,0.301007096,0.123059858,0.03736057,0.050965838,0.026912391,0.367561719,0.277191263,0.438062061,0.855852139,0.65770165,0,0.003054558,0.017470806,0.087178295,0.064114501,0,0,0,0,0.004095346,2.550079415,0.316580462,0.111043077,0.072671371,0,0,0.417850704,0,0.245362669,0.472919327,10.56155813,5.486469896,0.535785002,3.223929003,2.473796538,0.186259299,0.238434751,0.445069914,0.006199359,0.009369549,0.263277452,0.142777744,0.173472675,0.077016868,0.842787183,0,0.00000113,0.176729401,0,0,0.340851916,0.069599945,0.049695808,0.00101395,0.005180854,0.229826723,0.00451494,0.00000709,0.009407814,0.05314584,0.017744232,0.055409289,0,0.022108125,0.461337022,0.018593371,0.560361124,0.033232315,0.016308342,0.017985844,0.000421945,0.729286578,0.676802491,0.084378309,0.000554492
Belize,2019,Male,71.36,,10.18,0.00749194,0.00000224,0,0.000000221,0,0,0.000000575,0.066999999,0.004851874,0.00000807,0.00000175,0,0.0000926,0.000868478,0.000768117,0.0000158,0.000105061,0.0000231,0.0000191,0,0,0.000114863,0,0,0,0,0,0,0.000116522,0,0,0,0.0000154,0,0,0,0,0.055153217,0.00011047,0.000000591,0.010981855,0.005131332,0.005776051,0.004996454,0.006370278,0,0,0,0.000485483,0,0.00220008,0.014967366,0.009385064,0.016591552,0.003370123,0.022878993,0,0,0,0,0,0,0.0473334,0,0.001092994,0,0.002194018,0,0.003662312,0,0,0.00105615,0,0.001871135,0.064854317,0.010686295,0,0,0,0.009073948,0.000930316,0,0.000000391,0,0,0,0.022205557,0.006811283,0.004590801,0.000209355,0,0,0.002168234,0,0.001418811,0.023826041,0.115626656,0.070467054,0.010913039,0.018818793,0.032911118,0.004398255,0.003471107,0.039663833,0.000713472,0.001188625,0.004377651,0.001061125,0.002043748,0.002333284,0.054991778,0,0.000240527,0.008694239,0,0,0.002128735,0.000173725,0,0,0,0.000750297,0.000779934,0.0000121,0.000955009,0.005263888,0.000256622,0.005447625,0,0.00040064,0.074277645,0.001001585,0.009367244,0.002443322,0.020196424,0.014040321,0,0.025604854,0.024216138,0.1280344,0.0000859
Belize,2019,Female,77.77,,2.65,0.001303424,0.0000328,0.0000217,0.0000609,0,0,0.0000487,0.052152027,0.003808281,0.000022,0.000000264,0,0.0000178,0.000533176,0.000607433,0.0000638,0.000093,0.0000183,0.0000125,0,0,0.0000744,0,0,0,0,0.000000397,0.000000013,0.0000938,0,0,0.000000885,0.0000128,0,0,0,0,0.041362339,0.0000152,0.000000235,0.008751738,0.004091927,0.004586113,0.003986899,0.003428809,0,0,0,0.000470888,0.00000205,0,0.008203617,0.010624881,0.007214638,0.005977829,0.007610276,0.00000385,0,0.021654324,0.027500592,0.001096065,0.000946306,0,0,0.0000414,0,0.00117859,0.001149439,0,0.000000868,0.00000445,0.0000381,0,0.002114688,0.07573516,0.011819279,0,0,0,0.000624989,0.000458509,0,0.00000101,0,0,0,0.022560327,0.004182356,0.003072176,0.000218326,0,0,0.001269302,0,0.00199046,0.021938883,0.076389728,0.056370131,0.007117647,0.019982067,0.013013043,0.003288366,0.001696963,0.017948559,0.000742602,0.000668945,0.003851563,0.000620236,0.002309971,0.00066067,0.047355431,0,0.000246959,0.006129317,0,0.000378681,0.003347238,0.000929866,0,0,0,0.00420882,0.000743021,0.0000192,0.000768233,0.003903364,0.000527703,0.004365212,0,0.00034817,0.013768482,0.000434143,0.003496458,0.001195311,0.003626947,0.002285986,0,0.009921019,0.00337266,0.017735198,0.0000215
Belize,2015,Male,71.14,27.4,11.54,0.007743284,0.00000236,0,0.000000223,0,0,0.000000588,0.085000002,0.004537595,0.00000764,0.00000229,0,0.0000905,0.000835847,0.000728078,0.0000126,0.000082,0.0000188,0.0000155,0,0,0.0000977,0,0,0,0,0,0,0.0000661,0,0,0,0.0000148,0,0,0,0,0.046418667,0.000098,0.000000519,0.016379135,0.007878222,0.003287437,0.006507278,0.00546925,0,0,0,0.000417664,0,0.001820361,0.013584462,0.007567562,0.013710424,0.002756746,0.019251939,0,0,0,0,0,0,0.04116679,0,0.000921616,0,0.001830127,0,0.003296244,0,0,0.000872884,0,0.002190827,0.052896428,0.009239277,0,0,0,0.007444654,0.000748505,0,0.00000031,0,0,0,0,0.018132724,0.005880047,0.003678652,0.000164182,0,0,0.00179744,0,0.001159435,0.020264105,0.09617309,0.059118064,0.009150574,0.015347195,0.028408597,0.003727975,0.002923642,0.032620124,0.000605434,0.000971747,0.003836662,0.000823321,0.001664245,0.001853812,0.045875434,0,0.000194981,0.007256252,0,0,0.001778883,0.000145598,0,0,0,0.000624669,0.000937587,0.0000133,0.000952631,0.006174222,0.000288842,0.00631229,0,0.00049552,0.076636008,0.000762714,0.007741888,0.002092647,0.016853171,0.01106628,0,0.018972601,0.10709663,0.000071
Belize,2015,Female,77.29,30.4,3.01,0.001492569,0.000034,0.0000181,0.0000498,0,0,0.0000395,0.062972272,0.003487613,0.0000232,0.000000223,0,0.0000154,0.000525075,0.000574644,0.0000487,0.0000667,0.0000144,0.0000113,0,0,0.0000592,0,0,0,0,0.000000404,0,0.0000622,0,0,0.00000118,0.0000122,0,0,0,0,0.034371075,0.0000133,0.000000205,0.012988533,0.00628606,0.002601236,0.005146808,0.002877472,0,0,0,0.000383185,0.0000327,0.0000154,0.006874671,0.008626848,0.005741527,0.00516564,0.006344121,0.0000205,0.0000173,0.01844439,0.023766598,0.001003536,0.000873454,0,0,0.000100915,0.0000164,0.00119904,0.00100979,0.00000487,0.0000127,0.0000357,0.000105437,0.0000138,0.002220646,0.06206032,0.009586371,0,0,0,0.000481558,0.000447904,0,0.000000744,0,0,0,0.017287055,0.003463591,0.0023983,0.000168141,0,0,0.001031423,0,0.001597138,0.017618444,0.061660735,0.045675012,0.005699369,0.015536901,0.010600993,0.002730023,0.001396977,0.014517746,0.000643626,0.000542497,0.003253033,0.00046878,0.001878851,0.00053415,0.039033588,0,0.000201609,0.00499944,0,0.00029592,0.002660061,0.000729367,0,0,0,0.003116615,0.000978386,0.0000319,0.000747853,0.00451592,0.000590704,0.004893161,0,0.000462044,0.015292552,0.000373678,0.002814448,0.000980711,0.003078767,0.00186573,0,0.007985409,0.002561769,0.017041887,0.0000196
Belize,2010,Male,70.89,27,11.31,0.012916678,0.00000208,0,0.000000214,0,0,0.000000487,0.059,0.006836217,0.0000137,0.00000252,0,0.000166853,0.001161245,0.000892795,0.00003,0.0000992,0.0000206,0.0000163,0,0,0.000054,0,0,0,0,0,0,0.000247673,0,0,0,0.0000259,0,0,0,0,0.038808405,0.000127677,0.00000037,0.01102595,0.007117804,0.006988494,0.00400869,0.005431016,0,0,0,0.000416512,0,0.001330988,0.010914349,0.005279254,0.009863737,0.001473,0.015451436,0,0,0,0,0,0,0.029691517,0,0.000574337,0,0.001291221,0,0.002616945,0,0,0.000655513,0,0.00238002,0.045296637,0.009091308,0,0,0,0.006119432,0.000711729,0,0.000000255,0,0,0,0.011904414,0.004299746,0.003797589,0.000141016,0,0,0.001723331,0,0.001259505,0.014647503,0.079107753,0.047771775,0.007523935,0.011962222,0.020962449,0.00364348,0.002556219,0.025328452,0.00054868,0.000835385,0.003684527,0.000798914,0.001352766,0.001715659,0.036214263,0,0.000139558,0.005360076,0,0,0.00145361,0.0000889,0,0,0,0.000448485,0.00115168,0.0000472,0.001142945,0.009362674,0.000398096,0.008568464,0,0.001942488,0.03649336,0.000922983,0.006112788,0.002045212,0.018215374,0.01333117,0,0.020326136,0.01926795,0.099667591,0.000253902
Belize,2010,Female,76.12,29.8,2.96,0.002136042,0.0000278,0.0000174,0.0000463,0,0,0.0000381,0.041,0.005365683,0.0000277,0.000000188,0,0.0000234,0.000732414,0.000684287,0.0000959,0.0000958,0.0000206,0.0000112,0,0,0.0000374,0,0,0,0,0,0,0.000257484,0,0,0,0.0000219,0,0,0,0,0.031129952,0.0000133,0.000000299,0.008781228,0.005660758,0.005546957,0.003149956,0.003223337,0,0,0,0.000472215,0,0,0.005932074,0.006446692,0.004074829,0.004766659,0.005094142,0,0,0.014265298,0.020647434,0.00065405,0.000789877,0,0,0,0,0.00066096,0.000966656,0,0,0,0,0,0.00228192,0.060239823,0.01008689,0,0,0,0.000429702,0.000453855,0,0.000000799,0,0,0,0.012705475,0.002923219,0.002572166,0.000158236,0,0,0.000979594,0,0.001826767,0.013508232,0.057057171,0.041284826,0.004923963,0.013578304,0.009049111,0.00278816,0.001430229,0.013715464,0.000627328,0.000520521,0.003187527,0.000488923,0.00175566,0.000516916,0.033424929,0,0.000182919,0.004134895,0,0.000310902,0.002166184,0.000596023,0,0,0,0.003051133,0.000940558,0.000103125,0.000910225,0.006659478,0.000906658,0.006602504,0,0.001284402,0.00850664,0.000379198,0.002308856,0.00106142,0.003422937,0.002029768,0,0.007809474,0.002952872,0.017871443,0.0000175
Belize,2000,Male,67.18,26,2.41,0.007542749,0.00000149,0,0.000000179,0,0,0.00000039,0.031,0.007342576,0.0000561,0.0000131,0,0.000376853,0.003158541,0.001239234,0.0000714,0.0000922,0.0000571,0.0000197,0,0,0.0000567,0,0,0,0,0,0,0.000160496,0,0,0,0.0000328,0,0,0,0,0.04554284,0.000185134,0.000000945,0.022415598,0.010286519,0.004503007,0.000895866,0.007191119,0,0,0,0.000501764,0,0.0009422,0.009529157,0.004206492,0.008281068,0.000999786,0.013373021,0,0,0,0,0,0,0.022797075,0,0.000469489,0,0.000710688,0,0.001541824,0,0,0.000332233,0,0.00210071,0.036197996,0.005603135,0,0,0,0.004523615,0.000909197,0,0.00000012,0,0,0,0.008247656,0.003660517,0.00333424,0.000100704,0,0,0.001154527,0,0.001410536,0.010860085,0.101750526,0.050499853,0.005241613,0.010404926,0.01880784,0.0039095,0.003254752,0.022502236,0.00044846,0.000798342,0.002719676,0.00074512,0.001222423,0.001262883,0.025962276,0,0.000117715,0.003728801,0,0,0.00105875,0.0000896,0,0,0,0.000417793,0.001268325,0.0000302,0.000623868,0.007883987,0.000232698,0.007655222,0,0.001464902,0.060018628,0.00147325,0.004999734,0.002414188,0.016092752,0.013173028,0.008826834,0.016709738,0.015529832,0.045131262,0.000104489
Belize,2000,Female,74.02,28.7,9.24,0.001247351,0.0000165,0.0000114,0.0000313,0,0,0.0000257,0.024,0.005375441,0.0000771,0.000000403,0,0.0000451,0.002149713,0.000863578,0.000158733,0.0000893,0.0000312,0.00000739,0,0,0.0000549,0,0,0,0,0,0,0.00012532,0,0,0,0.0000351,0,0,0,0,0.033194008,0.0000303,0.000000666,0.017527799,0.008031617,0.003504314,0.000698982,0.004308272,0,0,0,0.000499866,0,0,0.005592663,0.004838494,0.004274121,0.002674172,0.002873762,0,0,0.010082125,0.015659928,0.000641297,0.00032901,0,0,0,0,0.00030689,0.001131871,0,0,0,0,0,0.001950599,0.044674701,0.006244557,0,0,0,0.000300699,0.0004134,0,0.000000582,0,0,0,0.010386144,0.002216834,0.002287166,0.000099,0,0,0.000631095,0,0.001955704,0.01027088,0.070029635,0.043894915,0.003755055,0.01109979,0.007164297,0.002830568,0.001474175,0.011395364,0.000390168,0.000445837,0.002284724,0.000392333,0.001406407,0.00034799,0.020485659,0,0.000121912,0.002473755,0,0.000277769,0.001632163,0.000488218,0,0,0,0.002167287,0.001033154,0.0000559,0.000620184,0.005718038,0.000493643,0.005812619,0,0.000978017,0.012981372,0.000645357,0.002017539,0.001314324,0.003574958,0.001535336,0.005487065,0.006608275,0.002746289,0.008595247,0.0000139
Benin,2019,Male,61.19,,0.9,0.566207247,0.087915324,0,0.0000633,0,0,0.000186735,1.259999999,3.747361504,0.57773209,0.005845259,0.407433861,0.092775102,1.056411541,0.054174402,0.032240467,0.08304333,0.002779571,0.001415746,3.377685226,0,0,0.100223486,0,0,0,0.006866804,0.00470948,0.0000969,0,0.05626361,0.063787747,0.019900866,0,0,0,0,5.571528687,0.011863784,0.0000818,2.750123261,2.210924194,1.448599731,0.333914726,0.465786387,0,0,0,0.01341907,0.064310367,0.193409237,0.285148939,0.197576298,0.244787046,0.070360198,0.032055885,0.01036079,0.050672502,0,0,0,0,0.867000695,0.010138821,0.094225413,0.033142714,0.026711425,0.006141525,0.022736222,0.006290973,0.010226177,0.130159698,0.078949049,0.096587766,0.870841137,0.639640121,0,0,0,0.069743346,0.175674964,0,0.0000341,0,0,0,0.251454454,0.102275191,0.259171467,0.005872613,0,0,0.071731286,0,0.101816293,0.362843139,2.697005367,2.802818948,0.309464977,0.428406649,0.716753199,0.412717567,0.213612438,1.53945332,0.013787062,0.036265667,0.362890918,0.017968288,0.063489904,0.183112913,1.038808533,0,0.000866348,0.201755904,0,0,0.068768808,0.002018431,0,0,0,0.012214128,0.3089505,0.00660041,0.037180704,0.327910447,0.04583441,0.5402156,0,0.134574692,2.197297282,0.192055604,0.344347054,0.232023474,0.369494658,0.254698348,0,0.950425513,0.695434235,0.555427766,0.001465917
Benin,2019,Female,65.66,,3.59,0.352562432,0.062395201,0.00162433,0.004213736,0,0,0.003554216,1.002675754,3.082956316,0.58989844,0.004458667,0.380402611,0.063272486,0.910298553,0.031062076,0.020233642,0.059662369,0.014140228,0.001504434,3.659314781,0,0,0.082829009,0,0,0,0.015447336,0.010436215,0.0000389,0,0.024160013,0.07065891,0.020295384,0,0,0,0,4.633089859,0.0053881,0.00012827,2.157572571,1.738775558,1.143162476,0.249941593,0.462020147,0,0,0,0.030400729,0.092044666,0.132539168,0.075664939,0.113652937,0.077050283,0.106670878,0.034336199,0.004138528,0.036395682,0.784247608,0.668587515,0.099090188,0.085678686,0,0,0.113684596,0.010216647,0.01757856,0.02142263,0.011313154,0.022466064,0.005134651,0.110225795,0.051980675,0.098937768,1.04089874,0.814218851,0,0,0,0.015229247,0.021514822,0,0.0000683,0,0,0,0.463633992,0.109299949,0.109878559,0.009662376,0,0,0.071625561,0,0.095188473,0.725622514,2.700150974,3.051817501,0.147669038,0.468752518,0.502855897,0.477884556,0.228784209,0.907216009,0.031318792,0.013433045,0.203630575,0.017515535,0.091883658,0.07195087,0.889838245,0,0.002279951,0.118965208,0,0.005140453,0.074977011,0.009451383,0,0,0,0.037669628,0.293668077,0.007011102,0.041524926,0.216381427,0.042807101,0.396624783,0,0.082855536,0.964845569,0.115244028,0.19846085,0.198787999,0.200645298,0.138161777,0,0.581705849,0.226333569,0.170701709,0.000965502
Benin,2015,Male,59.66,22.5,1.06,0.598124611,0.064628526,0,0.0000575,0,0,0.000170184,1.335999994,4.204297901,0.635305468,0.007027531,0.054626283,0.099661902,1.079774735,0.048164331,0.039982238,0.094792901,0.003501537,0.001567896,3.21148111,0,0,0.111058665,0,0,0,0.006565415,0.005455643,0.0000938,0,0.065674656,0.063309851,0.026277063,0,0,0,0,5.656215012,0.012643847,0.0000881,2.730544556,2.220844299,1.453283081,0.340246216,0.541359191,0,0,0,0.014735436,0.056858297,0.167726265,0.264942183,0.172604681,0.221324968,0.058918566,0.028775401,0.009030456,0.043976196,0,0,0,0,0.75010507,0.009933839,0.079875541,0.029803881,0.024958188,0.005762329,0.020439369,0.005276196,0.009411882,0.116418802,0.069253943,0.086556598,0.787615221,0.633528869,0,0,0,0.063305214,0.140407368,0,0.0000289,0,0,0,0,0.205022464,0.089922544,0.244976636,0.005182123,0,0,0.068455816,0,0.102200635,0.334629712,2.473429018,2.625287278,0.282416933,0.39168176,0.663333778,0.407847939,0.212485059,1.453554506,0.014411359,0.036068207,0.333439579,0.016279564,0.057496197,0.166522341,0.955830212,0,0.00081106,0.187421292,0,0,0.062083721,0.001809531,0,0,0,0.01109302,0.315857413,0.006697329,0.034112485,0.322639001,0.043258243,0.539948038,0,0.134343294,1.995306808,0.192686914,0.316009161,0.229696967,0.375118584,0.304075102,0,0.641907677,0.522428284,0.002664822
Benin,2015,Female,64.25,24.4,4.19,0.372436529,0.048113328,0.001629238,0.004225096,0,0,0.003577612,1.26900002,3.573831909,0.675329877,0.005831459,0.051379989,0.067959887,0.940606007,0.02832902,0.020811842,0.062133566,0.014659266,0.001492082,3.435518894,0,0,0.089692246,0,0,0,0.01448372,0.011755661,0.0000382,0,0.028571529,0.067770858,0.026909772,0,0,0,0,4.727805634,0.006220591,0.000134638,2.150247986,1.755517548,1.147328979,0.258202393,0.531712759,0,0,0,0.03200007,0.082076367,0.116942418,0.069695481,0.097754313,0.069313384,0.087088739,0.029655868,0.003579025,0.032059178,0.672908111,0.612756997,0.089123883,0.07140244,0,0,0.097601823,0.009457389,0.015715408,0.020384171,0.010410939,0.019739195,0.004565804,0.096149213,0.045535261,0.088791572,0.933507109,0.798219523,0,0,0,0.013840166,0.017844982,0,0.0000532,0,0,0,0.376398633,0.095079185,0.105992548,0.008458875,0,0,0.063304077,0,0.096230766,0.675108029,2.447681622,2.825043029,0.138940448,0.429663507,0.462004663,0.461547805,0.220297119,0.860473444,0.031874618,0.013022888,0.190642382,0.016525289,0.086618401,0.068135989,0.819348255,0,0.002177832,0.111799726,0,0.005279509,0.070286468,0.008103527,0,0,0,0.032772853,0.303669334,0.007333313,0.041066024,0.217686374,0.040649525,0.397446872,0,0.085848841,0.891693206,0.116865742,0.180492831,0.193393594,0.210928548,0.146469627,0,0.581413872,0.210717197,0.158027462,0.00148914
Benin,2010,Male,58.03,22.4,0.93,0.626029753,0.058636403,0,0.0000495,0,0,0.000147465,1.198000012,4.09229628,0.417224824,0.005807732,0.433221378,0.09431037,1.207328671,0.03919772,0.051354612,0.103259223,0.003972249,0.001683888,3.8784109,0,0,0.104251763,0,0,0,0.006799272,0.007652809,0.0000778,0,0.077837839,0.068009782,0.02500152,0,0,0,0,5.70899147,0.012277749,0.0000819,2.547824829,2.111185242,1.409661499,0.323812782,0.519653434,0,0,0,0.013370189,0.049536565,0.142405661,0.234826291,0.147679692,0.196892666,0.049969514,0.025111552,0.00813142,0.037643418,0,0,0,0,0.620141069,0.01057721,0.06730197,0.028196517,0.018977884,0.004887648,0.016736363,0.00516431,0.008324222,0.104447038,0.060643583,0.076282527,0.709897661,0.559213573,0,0,0,0.055962263,0.103971286,0,0.0000242,0,0,0,0.177856669,0.078274615,0.208906979,0.004466682,0,0,0.061525462,0,0.095081368,0.304968014,2.118688286,2.339880386,0.252203355,0.348138898,0.596789016,0.382333088,0.176332919,1.448289803,0.012307269,0.02894781,0.258914449,0.012047413,0.044470787,0.127027007,0.845182779,0,0.000714616,0.167445596,0,0,0.053397412,0.001601233,0,0,0,0.009903474,0.262756232,0.005742405,0.026145985,0.267846829,0.034021085,0.454119191,0,0.1045597,1.798029288,0.169811537,0.279948356,0.202920244,0.350958557,0.2221048,0.027938708,0.834269204,0.578875767,0.461981974,0.00052469
Benin,2010,Female,62.88,23.8,3.68,0.389812337,0.045944242,0.001636284,0.004272313,0,0,0.003625496,1.060999989,3.480195944,0.444669321,0.004465517,0.406853867,0.065946262,1.026915096,0.023880538,0.020782591,0.059193167,0.014672517,0.001259334,4.156589096,0,0,0.083865775,0,0,0,0.015394318,0.016920349,0.0000308,0,0.033421882,0.069379954,0.02450229,0,0,0,0,4.687269173,0.005545684,0.000124482,2.031554382,1.688824524,1.130052368,0.249088367,0.494886896,0,0,0,0.031510402,0.071189709,0.100447108,0.06162441,0.082607795,0.061504939,0.070354045,0.023431296,0.003087141,0.027585741,0.563173975,0.546378274,0.078560367,0.059563954,0,0,0.082502169,0.009220084,0.012190521,0.0194165,0.009499357,0.01759654,0.003855149,0.082686028,0.039701232,0.077264618,0.820992938,0.680819794,0,0,0,0.012649201,0.013641744,0,0.000042,0,0,0,0.333275551,0.082477889,0.09388656,0.007375505,0,0,0.053015388,0,0.091502025,0.616569337,2.0756851,2.480564964,0.126557753,0.385267457,0.423782147,0.43078582,0.184704857,0.839412222,0.027819635,0.011751247,0.156933057,0.01390855,0.073875331,0.055851362,0.756642239,0,0.002095245,0.102329725,0,0.005838953,0.06249301,0.00676759,0,0,0,0.028289692,0.249884638,0.006500307,0.032381736,0.180950633,0.032452443,0.335018581,0,0.067878997,0.796970722,0.097068939,0.158778155,0.161374851,0.199107064,0.11455113,0.018230724,0.508881176,0.195006577,0.13812876,0.000471682
Benin,2000,Male,54.31,21.7,0.98,0.715265326,0.067703721,0,0.0000711,0,0,0.00026371,1.269000006,4.340121723,0.316895574,0.005479278,2.088527771,0.153174203,1.390573868,0.028135771,0.087955516,0.132699167,0.005050485,0.002213795,3.423297897,0,0,0.120282011,0,0,0,0.0080882,0.010411356,0.000066,0,0.103158887,0.062982275,0.030303514,0,0,0,0,5.289890541,0.010965265,0.0000759,2.297084824,1.939171402,1.198049927,0.272984768,0.715205811,0,0,0,0.012160076,0.034747017,0.077482862,0.179043609,0.105952021,0.181975896,0.029990559,0.016922973,0.006477372,0.028912097,0,0,0,0,0.396545126,0.017654101,0.039788096,0.024670084,0.010984764,0.004141705,0.01062378,0.003417629,0.00657405,0.088424353,0.041998278,0.056365455,0.523002905,0.49447366,0,0,0,0.045234434,0.057405017,0,0.0000176,0,0,0,0.141812537,0.058452581,0.135211943,0.003314468,0,0,0.043751979,0,0.088379043,0.220879417,1.725413721,1.952508138,0.226472563,0.29231993,0.457116595,0.352994631,0.17436204,1.237903645,0.019261324,0.026086195,0.218517147,0.01030924,0.036836285,0.102172929,0.63063236,0,0.000540275,0.135049142,0,0,0.035589184,0.001395069,0,0,0,0.007589831,0.213480378,0.004182012,0.017895488,0.19136626,0.021919728,0.330205243,0,0.069738816,1.351692409,0.138877451,0.224560804,0.162447083,0.284696895,0.187356299,0,0.75982289,0.438049395,0.388950388,0.001218834
Benin,2000,Female,58.77,22.4,3.85,0.445376993,0.059112888,0.002879496,0.00765057,0,0,0.006509503,1.335000035,3.913831879,0.350906857,0.004770147,2.057270172,0.117328297,1.240530914,0.021665397,0.018036687,0.050802099,0.012522968,0.000878912,3.723702101,0,0,0.100813503,0,0,0,0.015138107,0.019152662,0.0000184,0,0.045070449,0.060552591,0.029212133,0,0,0,0,4.455623024,0.003665942,0.0000972,1.87014267,1.582322556,0.978341309,0.207692917,0.651850042,0,0,0,0.041039084,0.050525585,0.072199005,0.046018543,0.057860443,0.055296547,0.039794898,0.016075431,0.002493467,0.020449377,0.411463762,0.423631736,0.057077777,0.041442764,0,0,0.058376455,0.009585667,0.007360282,0.014756725,0.00821844,0.014699245,0.003098694,0.064591638,0.028589453,0.054689379,0.576174729,0.575076839,0,0,0,0.010499082,0.007572162,0,0.0000249,0,0,0,0.271199057,0.060051905,0.073918255,0.005624514,0,0,0.037730731,0,0.098672179,0.523165623,1.638014039,2.184517495,0.133056651,0.331130934,0.329422853,0.39716246,0.141320484,0.771074637,0.030136191,0.013887211,0.127938915,0.013386488,0.059673089,0.048638594,0.57235388,0,0.002238661,0.084215581,0,0.008497834,0.048706576,0.004869517,0,0,0,0.019486786,0.204723347,0.006416977,0.025821185,0.135305584,0.021755031,0.245932693,0,0.046409037,0.600307574,0.07581749,0.134150624,0.127912771,0.163628521,0.099964993,0,0.461000657,0.164020842,0.118794055,0.000566231
